date,open,high,low,close,volume,close_time,asset_volume,trade_number,taker_buy_base,taker_buy_quote,name
2021-04-27,90.15800000,95.71400000,88.66900000,94.11700000,1384690.05000000,1619567999999,128712308.00698600,204046,700277.69800000,65092882.10207700,NEOUSDT
2021-04-28,94.11700000,97.95000000,86.44400000,91.79500000,1354291.12500000,1619654399999,123640277.54036100,183679,666796.91700000,60929128.78017200,NEOUSDT
2021-04-29,91.83900000,93.34800000,86.12600000,89.44800000,870863.16500000,1619740799999,78620547.07197800,117220,431647.46800000,38977013.19145600,NEOUSDT
2021-04-30,89.44800000,99.73000000,87.92100000,96.96500000,1349684.32000000,1619827199999,127401118.20646100,205829,691428.33800000,65289382.09865700,NEOUSDT
2021-05-01,96.96900000,104.01700000,93.60000000,102.20000000,1178695.16300000,1619913599999,115817786.00623000,198353,610702.08900000,60044772.93293700,NEOUSDT
2021-05-02,102.20300000,110.00000000,98.65200000,106.81700000,1879354.95900000,1619999999999,196640857.46102200,321044,952323.78700000,99679031.62772200,NEOUSDT
2021-05-03,106.81700000,114.09400000,105.33900000,107.04600000,1378038.33800000,1620086399999,151534405.14068100,257728,700925.72600000,77096800.15482900,NEOUSDT
2021-05-04,107.07800000,107.44100000,93.61000000,96.46800000,2062765.47800000,1620172799999,205464271.51030400,306677,1035876.41000000,103107845.73399000,NEOUSDT
2021-05-05,96.46800000,116.86800000,95.22200000,114.88300000,2297326.64800000,1620259199999,245722244.04082700,374459,1206250.26500000,129227912.66734200,NEOUSDT
2021-05-06,114.88300000,128.00000000,109.51100000,122.79400000,3970508.93700000,1620345599999,473739566.95978200,610627,2054019.51800000,245005303.69627600,NEOUSDT
2021-05-07,122.82500000,141.00000000,110.30000000,117.78400000,4003658.17700000,1620431999999,507100927.89959900,612981,2044635.47100000,259439885.15705400,NEOUSDT
2021-05-08,117.71600000,121.43300000,111.52400000,116.47300000,1386749.83100000,1620518399999,161862542.49096900,212958,691812.76100000,80781098.56367100,NEOUSDT
2021-05-09,116.36600000,122.56000000,110.25900000,119.59900000,1459595.44300000,1620604799999,169963380.66199100,255634,737407.06800000,85921517.14508500,NEOUSDT
2021-05-10,119.59900000,122.00000000,96.14600000,104.94300000,1637967.49700000,1620691199999,182628937.00666800,283200,796929.31700000,88926966.35431100,NEOUSDT
2021-05-11,104.76000000,116.66500000,100.18600000,115.72400000,1439359.15000000,1620777599999,155215706.42247800,220821,750556.15900000,80985983.34244700,NEOUSDT
2021-05-12,115.69500000,116.50000000,92.00000000,94.28600000,1633828.36900000,1620863999999,175895452.02750100,240319,829739.83400000,89538468.93749700,NEOUSDT
2021-05-13,94.03700000,102.13800000,88.23000000,96.68600000,1718237.34000000,1620950399999,164151143.99105100,231275,873928.29500000,83553417.71028900,NEOUSDT
2021-05-14,96.55900000,103.69400000,94.98400000,100.86200000,897730.79800000,1621036799999,89334882.30164000,135872,459448.15500000,45717381.92604900,NEOUSDT
2021-05-15,100.78200000,102.00000000,91.15300000,92.73500000,925963.32300000,1621123199999,89003170.63759500,136012,475467.26100000,45683898.26025300,NEOUSDT
2021-05-16,92.61200000,101.37500000,86.50800000,92.91100000,1211720.54800000,1621209599999,113906991.29840300,163887,600337.56900000,56494221.73006600,NEOUSDT
2021-05-17,92.90000000,92.95800000,79.77700000,85.63400000,1686361.26100000,1621295999999,144597552.26380400,193999,836547.61500000,71643916.80905200,NEOUSDT
2021-05-18,85.64400000,92.23700000,84.21600000,87.42100000,927305.70000000,1621382399999,81724750.21996400,122742,469519.72800000,41396472.31180600,NEOUSDT
2021-05-19,87.45800000,89.16800000,40.00000000,55.12400000,4061913.64000000,1621468799999,257060860.26875400,384601,1951506.48700000,123871917.30375900,NEOUSDT
2021-05-20,55.15500000,72.52000000,49.13600000,71.70500000,2288224.68700000,1621555199999,142868507.31409700,224920,1179655.69800000,73864335.82077400,NEOUSDT
2021-05-21,71.57000000,73.30000000,50.03000000,57.85100000,2462209.31800000,1621641599999,149688365.64653800,219865,1243031.04200000,75558559.88872800,NEOUSDT
2021-05-22,57.91800000,58.35200000,49.16600000,51.38500000,1670948.60500000,1621727999999,88858247.29149600,125118,819630.10400000,43581931.83413900,NEOUSDT
2021-05-23,51.39400000,56.95000000,35.46200000,43.10300000,3326567.92100000,1621814399999,143179729.92341600,224971,1648490.82800000,71197727.13872600,NEOUSDT
2021-05-24,43.12500000,54.47000000,41.33600000,54.04000000,2166900.47600000,1621900799999,105153607.01933400,172076,1128719.65400000,54891485.58667200,NEOUSDT
2021-05-25,54.04600000,59.61700000,50.93800000,56.59900000,2234507.27300000,1621987199999,123218191.74910000,192864,1158384.61500000,63875734.73703300,NEOUSDT
2021-05-26,56.52200000,63.50000000,55.03300000,62.50000000,1280535.60600000,1622073599999,77028084.68948000,120211,636005.90900000,38255517.75962500,NEOUSDT
2021-05-27,62.49600000,66.68200000,56.69700000,62.94700000,1561098.76100000,1622159999999,96880587.04326700,149703,792800.49400000,49215326.52225100,NEOUSDT
2021-05-28,62.92400000,63.20000000,52.29600000,54.42100000,1357195.08100000,1622246399999,76719169.72454500,110309,670284.84200000,37903534.10951600,NEOUSDT
2021-05-29,54.41100000,56.88700000,47.98300000,50.09200000,865195.36500000,1622332799999,45113777.83285200,75417,422791.10200000,22062609.67124700,NEOUSDT
2021-05-30,50.15600000,53.57700000,46.83100000,51.57900000,735255.53300000,1622419199999,37669353.76023600,59860,372201.53400000,19067434.31114800,NEOUSDT
2021-05-31,51.51400000,56.00000000,49.33000000,55.86500000,678376.73300000,1622505599999,35984802.46511700,64454,344181.17400000,18262956.68127300,NEOUSDT
2021-06-01,55.86800000,56.79900000,52.20000000,53.95100000,648192.68800000,1622591999999,35113529.15056400,61293,321487.47000000,17432612.38042300,NEOUSDT
2021-06-02,53.95900000,60.35400000,52.50100000,57.80000000,971493.57500000,1622678399999,55486963.98614800,101945,465778.39300000,26608654.55846700,NEOUSDT
2021-06-03,57.75700000,62.70000000,57.47700000,61.32100000,1335133.85700000,1622764799999,81568147.65732900,129182,680029.84800000,41546353.26499600,NEOUSDT
2021-06-04,61.33200000,62.57300000,53.13100000,56.25000000,1009496.42300000,1622851199999,57218154.84642400,92003,491727.83100000,27852645.74042500,NEOUSDT
2021-06-05,56.24200000,60.67700000,53.92400000,55.63500000,791473.31300000,1622937599999,45259832.49584000,75975,396753.25500000,22704779.52107800,NEOUSDT
2021-06-06,55.56300000,57.88600000,55.04700000,56.70000000,505841.87700000,1623023999999,28545502.00210700,43670,254825.34800000,14383178.93544600,NEOUSDT
2021-06-07,56.69400000,58.36900000,50.58000000,51.08000000,643273.36300000,1623110399999,35712886.37958600,61598,309916.96900000,17204621.74149800,NEOUSDT
2021-06-08,51.11200000,51.99500000,44.64300000,48.73500000,1075127.49900000,1623196799999,51598071.78126400,98272,540963.55400000,25939241.65245900,NEOUSDT
2021-06-09,48.73200000,51.32900000,45.92200000,51.29700000,743161.40600000,1623283199999,36455794.05532900,62654,381761.09900000,18732455.62019300,NEOUSDT
2021-06-10,51.32600000,54.99000000,49.60900000,50.56100000,1021835.87200000,1623369599999,53543529.17790600,88283,518480.40600000,27175154.06855900,NEOUSDT
2021-06-11,50.54700000,51.00000000,46.59500000,47.44300000,565691.36600000,1623455999999,27959130.02387700,50966,278804.61600000,13791854.59557400,NEOUSDT
2021-06-12,47.43000000,47.44400000,43.92300000,46.25000000,534805.63700000,1623542399999,24551263.23378500,54070,258334.15300000,11864237.89546300,NEOUSDT
2021-06-13,46.24800000,49.55500000,44.57100000,49.20100000,459539.88700000,1623628799999,21409019.88636800,51119,228394.37100000,10647992.97562500,NEOUSDT
2021-06-14,49.18700000,51.74400000,48.35500000,50.73500000,664071.27000000,1623715199999,33296794.47860400,73302,311181.86900000,15606069.03337900,NEOUSDT
2021-06-15,50.75200000,52.00000000,49.12200000,50.13900000,551787.67500000,1623801599999,27851705.99124300,56542,279454.65000000,14110813.97059500,NEOUSDT
2021-06-16,50.16600000,51.25000000,47.53300000,48.63900000,562499.89800000,1623887999999,27605688.33324800,56779,274106.52200000,13455696.43009700,NEOUSDT
2021-06-17,48.65200000,50.67800000,47.69200000,48.62300000,408062.04500000,1623974399999,20141314.15331300,42793,197154.72000000,9735514.01304900,NEOUSDT
2021-06-18,48.66800000,48.66800000,44.06300000,45.42200000,468756.71100000,1624060799999,21696925.20413000,44354,220085.10200000,10190222.34944800,NEOUSDT
2021-06-19,45.44700000,46.55200000,44.31000000,44.44500000,273147.11000000,1624147199999,12414349.72820000,27562,142332.25300000,6473504.93958600,NEOUSDT
2021-06-20,44.45500000,45.32600000,40.76100000,44.67900000,584767.76800000,1624233599999,25147852.04911000,54692,304241.17300000,13078950.84442100,NEOUSDT
2021-06-21,44.70100000,44.94900000,31.85000000,32.04600000,1866102.05400000,1624319999999,68954253.98341400,124675,920338.01200000,33913839.43577900,NEOUSDT
2021-06-22,32.04700000,34.41800000,25.90800000,30.11500000,3224149.73000000,1624406399999,96391914.93525800,180396,1573097.04800000,47073756.98516400,NEOUSDT
2021-06-23,30.12700000,35.06200000,28.61400000,33.45300000,1534060.69900000,1624492799999,50260764.05784900,96948,758907.17000000,24862852.54003700,NEOUSDT
2021-06-24,33.47200000,35.50000000,31.54200000,34.97800000,735845.23700000,1624579199999,24971510.23274800,52982,385417.03500000,13079612.63685600,NEOUSDT
2021-06-25,35.02700000,35.95000000,30.65300000,31.22900000,995422.63900000,1624665599999,32786904.99955000,67703,487394.34300000,16038408.33078400,NEOUSDT
2021-06-26,31.21900000,32.65100000,29.31900000,31.16700000,960066.35400000,1624751999999,29456309.13668400,58836,496267.26800000,15222878.12294700,NEOUSDT
2021-06-27,31.17000000,32.40300000,29.57100000,31.96100000,1204091.30200000,1624838399999,36952888.63461500,81575,603838.88900000,18515548.84338400,NEOUSDT
2021-06-28,31.97200000,33.34700000,30.52100000,33.17100000,1195341.98900000,1624924799999,38042026.31696500,78609,584038.95000000,18591230.20323700,NEOUSDT
2021-06-29,33.17300000,36.93900000,32.99900000,35.14800000,1495720.34800000,1625011199999,52816710.74728600,102719,744395.12800000,26268349.88094400,NEOUSDT
2021-06-30,35.12600000,37.79700000,33.44400000,36.64800000,1798183.24500000,1625097599999,63989647.23602600,113367,895466.11600000,31882721.19881700,NEOUSDT
2021-07-01,36.64800000,36.67500000,33.37500000,34.09700000,800890.52700000,1625183999999,27502392.84087200,58981,398796.27200000,13698358.70074100,NEOUSDT
2021-07-02,34.09400000,35.52100000,33.36900000,35.43800000,817010.79200000,1625270399999,27977363.33604800,56895,410549.66300000,14059430.12670300,NEOUSDT
2021-07-03,35.43900000,37.55600000,34.95600000,36.34800000,665897.65800000,1625356799999,24266968.54296600,60029,320940.71500000,11697918.40770900,NEOUSDT
2021-07-04,36.33500000,38.75500000,35.48100000,37.54500000,703392.48900000,1625443199999,26424771.83416200,65322,345201.13400000,12980803.54492900,NEOUSDT
2021-07-05,37.51800000,37.52000000,35.16200000,35.91600000,775188.84900000,1625529599999,28094331.08721300,62107,373494.68200000,13538730.24206900,NEOUSDT
2021-07-06,35.96200000,37.98700000,35.83800000,36.88000000,510398.43700000,1625615999999,18875836.85356800,54582,260010.42000000,9618392.24765000,NEOUSDT
2021-07-07,36.86400000,38.45100000,36.48200000,36.99800000,469757.28300000,1625702399999,17715684.65246800,48075,220084.41300000,8297822.19977500,NEOUSDT
2021-07-08,37.01800000,37.05200000,33.17900000,34.01800000,745638.52900000,1625788799999,25738663.26437400,68488,349483.46600000,12061519.18287600,NEOUSDT
2021-07-09,34.01400000,35.22700000,32.22200000,34.67400000,550068.03600000,1625875199999,18717902.91922400,45103,262889.48700000,8963792.63182500,NEOUSDT
2021-07-10,34.69000000,35.44600000,33.19300000,34.06200000,395251.18700000,1625961599999,13536912.86687900,29945,192164.66400000,6580061.17552700,NEOUSDT
2021-07-11,34.08400000,34.73500000,33.41700000,34.20300000,269254.34100000,1626047999999,9184279.16788300,24520,138482.80300000,4722201.27047700,NEOUSDT
2021-07-12,34.22000000,35.24200000,32.70400000,33.74700000,526780.71200000,1626134399999,17878492.48646000,38926,259815.85400000,8810243.65625300,NEOUSDT
2021-07-13,33.75500000,34.18100000,32.45000000,33.46300000,492492.71600000,1626220799999,16367316.95979700,34514,252194.60800000,8385127.69280800,NEOUSDT
2021-07-14,33.48400000,33.59600000,30.78100000,32.83900000,537077.08000000,1626307199999,17268322.84500000,41977,259666.56100000,8347253.77271100,NEOUSDT
2021-07-15,32.82900000,33.25900000,30.75000000,31.40600000,429366.71600000,1626393599999,13615272.90951200,35019,212574.75300000,6739410.59270500,NEOUSDT
2021-07-16,31.40700000,31.91800000,29.54300000,29.66500000,538317.06700000,1626479999999,16425897.72123800,37659,269746.30800000,8227513.12087200,NEOUSDT
2021-07-17,29.68000000,30.37100000,28.94800000,29.58900000,396060.75500000,1626566399999,11707709.43514100,29931,194542.64500000,5751575.25147800,NEOUSDT
2021-07-18,29.59100000,30.78200000,28.98600000,29.73300000,409000.52700000,1626652799999,12163377.77828600,26891,208334.64400000,6191929.59287100,NEOUSDT
2021-07-19,29.71800000,29.92800000,27.60100000,27.70200000,432757.35800000,1626739199999,12323360.59888600,31728,206015.32100000,5875266.45902300,NEOUSDT
2021-07-20,27.70700000,28.21000000,25.02300000,25.84500000,759531.28300000,1626825599999,19723803.67247600,53553,359298.85700000,9328668.42861100,NEOUSDT
2021-07-21,25.84900000,28.89300000,25.22800000,27.90700000,851131.60800000,1626911999999,23458196.35857200,54999,399576.41600000,11016236.68829000,NEOUSDT
2021-07-22,27.90700000,29.48200000,27.34100000,28.93000000,592681.71200000,1626998399999,16845565.84622300,43876,303238.24200000,8613837.18718500,NEOUSDT
2021-07-23,28.92500000,29.74500000,27.90400000,29.56800000,542722.14800000,1627084799999,15676308.36154000,40254,265204.15900000,7663043.16528300,NEOUSDT
2021-07-24,29.58000000,31.25300000,29.12700000,30.71200000,724652.62800000,1627171199999,21985727.82880100,61812,359120.55800000,10892435.53903800,NEOUSDT
2021-07-25,30.69700000,31.11800000,29.56100000,30.75900000,454504.15300000,1627257599999,13764416.76805000,37860,222646.16900000,6741405.95397000,NEOUSDT
2021-07-26,30.75600000,35.59600000,30.54800000,32.45100000,1681426.40000000,1627343999999,56762149.82097100,168341,828084.43300000,27948217.28512300,NEOUSDT
2021-07-27,32.45000000,34.25200000,31.36300000,34.07200000,747489.57200000,1627430399999,24562631.07601300,61358,366828.77800000,12063567.48994300,NEOUSDT
2021-07-28,34.03200000,34.82300000,32.91600000,34.55500000,739357.90300000,1627516799999,25183130.09855300,64407,369625.05800000,12592737.16056100,NEOUSDT
2021-07-29,34.54800000,35.55000000,33.54000000,35.23100000,448415.45700000,1627603199999,15497271.30545100,46842,222805.93500000,7702065.33350600,NEOUSDT
2021-07-30,35.23800000,42.56700000,33.62600000,41.66000000,2267609.18700000,1627689599999,85782031.68899900,216098,1155619.26300000,43784979.39686000,NEOUSDT
2021-07-31,41.66100000,48.50000000,40.50900000,45.81000000,3374040.02100000,1627775999999,153745985.23404100,331540,1696885.81900000,77315784.82430000,NEOUSDT
2021-08-01,45.82700000,45.91400000,41.25300000,42.10200000,1393554.14200000,1627862399999,61447527.68918000,142696,685535.35800000,30241105.71769300,NEOUSDT
2021-08-02,42.11300000,46.74000000,41.09100000,43.38900000,1361259.45500000,1627948799999,59804037.29401900,139768,671300.33000000,29498319.17771800,NEOUSDT
2021-08-03,43.38900000,43.92000000,40.71300000,41.47300000,584770.19100000,1628035199999,24459334.07986800,58605,290013.71500000,12132199.84981100,NEOUSDT
2021-08-04,41.49000000,44.78200000,40.82200000,43.64000000,699085.42400000,1628121599999,30158970.66707500,80897,349300.99600000,15076062.42395600,NEOUSDT
2021-08-05,43.65700000,44.39900000,41.38400000,43.89100000,684350.15100000,1628207999999,29574227.42506800,73351,327364.40200000,14140803.67021100,NEOUSDT
2021-08-06,43.89700000,45.50000000,42.98300000,44.47300000,855640.15700000,1628294399999,37779173.36326300,95120,404505.57200000,17864463.68598900,NEOUSDT
2021-08-07,44.46800000,48.37700000,44.00800000,46.95400000,1281371.27700000,1628380799999,59780868.40365500,167214,648345.73700000,30272663.43988900,NEOUSDT
2021-08-08,46.93000000,48.20000000,43.89000000,45.05100000,915999.55500000,1628467199999,42101302.09076000,110122,450067.46100000,20698337.79774800,NEOUSDT
2021-08-09,45.07500000,46.93700000,43.44400000,46.50100000,657587.77000000,1628553599999,30005792.37538400,80010,331510.21300000,15142636.95653500,NEOUSDT
2021-08-10,46.49100000,47.66700000,44.46600000,46.68100000,1018350.88000000,1628639999999,47031045.90816000,118687,551452.25900000,25434555.96996400,NEOUSDT
2021-08-11,46.69400000,50.98800000,46.69400000,48.74100000,1158531.57200000,1628726399999,56828112.24544000,181494,570685.75100000,28005120.86076500,NEOUSDT
2021-08-12,48.69800000,52.96900000,46.25500000,48.61100000,1174406.30000000,1628812799999,58025831.83408600,164829,569408.95700000,28154969.26039600,NEOUSDT
2021-08-13,48.64300000,56.00000000,47.98600000,55.42400000,1102349.72500000,1628899199999,57788175.94115800,175614,558382.00000000,29301348.23146200,NEOUSDT
2021-08-14,55.41800000,57.00000000,52.68800000,55.80900000,1163267.10900000,1628985599999,63841792.46262800,157183,575117.20500000,31563689.22032400,NEOUSDT
2021-08-15,55.80800000,59.90000000,52.70000000,58.84300000,1086609.42500000,1629071999999,60678761.49280600,152512,534641.22700000,29876939.52267100,NEOUSDT
2019-03-15,51.99000000,52.22000000,48.67000000,52.10000000,4908.53770000,1552694399999,251775.94656010,1107,2181.27524000,112177.60923710,XMRUSDT
2019-03-16,52.10000000,54.89000000,52.10000000,53.35000000,8103.46093000,1552780799999,432998.05445270,1587,4551.93974000,242972.67526810,XMRUSDT
2019-03-17,53.56000000,53.57000000,51.54000000,52.36000000,3314.97426000,1552867199999,173492.74467680,971,1602.92451000,83921.25702900,XMRUSDT
2019-03-18,52.38000000,53.01000000,51.27000000,52.06000000,4037.80163000,1552953599999,209795.98022070,1000,1887.17823000,97968.75339990,XMRUSDT
2019-03-19,51.93000000,54.00000000,51.61000000,52.90000000,6567.87086000,1553039999999,344520.65829000,1410,2524.38283000,132551.33160300,XMRUSDT
2019-03-20,52.83000000,54.60000000,52.41000000,54.19000000,8340.92803000,1553126399999,447668.24858880,1798,4060.89204000,217939.20021400,XMRUSDT
2019-03-21,54.29000000,54.29000000,50.00000000,52.28000000,7047.37704000,1553212799999,371805.33773180,1763,3077.27015000,163156.35872780,XMRUSDT
2019-03-22,52.22000000,53.25000000,51.83000000,52.66000000,3488.38037000,1553299199999,183605.80532610,743,1791.12311000,94243.71923890,XMRUSDT
2019-03-23,52.90000000,53.25000000,51.93000000,52.67000000,4902.64719000,1553385599999,257458.99241690,817,3094.56027000,162482.70131820,XMRUSDT
2019-03-24,52.56000000,52.89000000,52.20000000,52.64000000,3765.42597000,1553471999999,197653.20720110,806,1094.82268000,57471.18270990,XMRUSDT
2019-03-25,52.57000000,52.92000000,50.00000000,51.21000000,8674.60473000,1553558399999,447639.34624340,1456,2796.75887000,144836.84508520,XMRUSDT
2019-03-26,51.28000000,52.05000000,49.76000000,51.74000000,5716.81669000,1553644799999,290559.36437960,1007,2810.22239000,143218.03123460,XMRUSDT
2019-03-27,51.81000000,53.60000000,51.67000000,53.48000000,4570.70984000,1553731199999,241078.63409050,1238,2104.49351000,111012.11200560,XMRUSDT
2019-03-28,53.27000000,53.35000000,52.18000000,52.80000000,8971.55712000,1553817599999,474048.24183920,1756,3340.69844000,176652.10188690,XMRUSDT
2019-03-29,52.57000000,54.15000000,52.18000000,53.72000000,6652.54724000,1553903999999,354685.52343200,1770,2884.59189000,153915.78311600,XMRUSDT
2019-03-30,53.58000000,54.00000000,53.01000000,53.53000000,3337.90650000,1553990399999,178789.14069830,816,1556.39968000,83435.39607840,XMRUSDT
2019-03-31,53.50000000,56.83000000,50.56000000,56.07000000,12798.87428000,1554076799999,702655.95392370,2517,4366.98668000,241181.83997760,XMRUSDT
2019-04-01,56.01000000,60.50000000,55.66000000,60.13000000,16485.98216000,1554163199999,959685.12527010,3647,6814.76276000,397383.75340070,XMRUSDT
2019-04-02,60.05000000,70.00000000,58.87000000,68.94000000,31894.06812000,1554249599999,2024025.22622430,7583,13724.40345000,870271.45842170,XMRUSDT
2019-04-03,68.83000000,72.90000000,60.01000000,65.88000000,36232.35681000,1554335999999,2486613.93903080,8219,18997.28336000,1306638.27519370,XMRUSDT
2019-04-04,65.88000000,66.77000000,61.15000000,63.57000000,14457.30872000,1554422399999,930955.14066670,4107,5946.93198000,384450.76439060,XMRUSDT
2019-04-05,63.77000000,69.08000000,63.22000000,69.08000000,16267.28020000,1554508799999,1087178.44968900,3721,8931.39531000,598652.51792170,XMRUSDT
2019-04-06,68.93000000,69.97000000,66.32000000,67.82000000,16698.18642000,1554595199999,1137581.91563230,4563,9589.75128000,651921.31274010,XMRUSDT
2019-04-07,67.87000000,70.09000000,67.63000000,69.34000000,6695.73288000,1554681599999,461679.21453250,2548,3082.57419000,212433.60962140,XMRUSDT
2019-04-08,69.35000000,72.27000000,67.40000000,70.47000000,17181.60679000,1554767999999,1204390.67149800,5011,7197.06491000,505622.99610860,XMRUSDT
2019-04-09,70.42000000,70.55000000,66.82000000,67.75000000,14689.79196000,1554854399999,1002093.00727400,3797,9651.35429000,658361.55557060,XMRUSDT
2019-04-10,67.75000000,72.00000000,67.49000000,70.86000000,13288.04389000,1554940799999,928244.58585180,3604,5974.99544000,417436.69490430,XMRUSDT
2019-04-11,70.64000000,71.17000000,61.51000000,65.97000000,17040.10943000,1555027199999,1116819.18727610,4843,7094.38261000,464259.80547150,XMRUSDT
2019-04-12,66.10000000,68.50000000,64.36000000,65.73000000,12377.68428000,1555113599999,824414.31641610,3868,5312.13873000,355281.86671010,XMRUSDT
2019-04-13,65.39000000,67.36000000,63.07000000,64.92000000,9722.91175000,1555199999999,625782.99942190,2658,6061.79917000,389236.39360380,XMRUSDT
2019-04-14,64.82000000,67.00000000,63.81000000,66.25000000,9393.30988000,1555286399999,614941.04841380,2370,5867.22736000,385621.04354940,XMRUSDT
2019-04-15,66.32000000,66.82000000,63.27000000,63.91000000,6987.37941000,1555372799999,458831.20998040,2611,2585.86808000,169692.45137370,XMRUSDT
2019-04-16,63.81000000,69.66000000,63.41000000,68.16000000,10606.91949000,1555459199999,703025.67865010,3936,5041.61957000,334151.62453190,XMRUSDT
2019-04-17,68.16000000,69.40000000,66.23000000,67.01000000,8379.57723000,1555545599999,565536.88389040,2888,2673.37811000,180744.52213370,XMRUSDT
2019-04-18,67.02000000,69.88000000,67.02000000,68.74000000,8005.32478000,1555631999999,547657.64218620,2829,3092.36887000,211076.56460510,XMRUSDT
2019-04-19,68.71000000,69.40000000,67.03000000,68.27000000,6030.19858000,1555718399999,412528.70004380,2339,2521.72558000,172471.40285680,XMRUSDT
2019-04-20,68.29000000,69.96000000,67.12000000,69.35000000,9803.32069000,1555804799999,674526.59557780,3092,4217.77867000,290487.64423120,XMRUSDT
2019-04-21,69.19000000,69.99000000,66.45000000,68.29000000,5720.06413000,1555891199999,388365.27484230,2225,2817.64414000,191465.06126950,XMRUSDT
2019-04-22,68.18000000,69.05000000,67.19000000,68.17000000,11642.48789000,1555977599999,793763.18718810,2538,3897.97811000,265929.70190110,XMRUSDT
2019-04-23,68.22000000,70.75000000,67.44000000,68.29000000,16321.11545000,1556063999999,1133686.36490030,4229,8744.64420000,606901.70199090,XMRUSDT
2019-04-24,68.29000000,70.45000000,64.36000000,67.31000000,21241.36650000,1556150399999,1422343.20411440,6219,9526.04001000,638191.86014800,XMRUSDT
2019-04-25,67.37000000,67.48000000,61.49000000,61.49000000,12369.12256000,1556236799999,799299.27429210,3435,5181.73022000,335290.49077560,XMRUSDT
2019-04-26,61.70000000,65.42000000,60.03000000,62.50000000,13292.24296000,1556323199999,835631.24308700,3939,6961.49436000,437686.62999150,XMRUSDT
2019-04-27,62.45000000,64.58000000,62.00000000,63.12000000,11767.77602000,1556409599999,743656.22625830,2609,7927.43651000,500861.89802960,XMRUSDT
2019-04-28,63.00000000,63.54000000,61.42000000,62.07000000,3725.81523000,1556495999999,233076.81496640,1451,1428.94704000,89481.38799960,XMRUSDT
2019-04-29,61.92000000,62.56000000,60.11000000,61.08000000,5090.66645000,1556582399999,312348.46987180,1302,2391.72250000,147025.84318740,XMRUSDT
2019-04-30,61.08000000,62.78000000,60.69000000,62.55000000,7116.48954000,1556668799999,440965.87523680,1705,3840.83995000,238158.28286570,XMRUSDT
2019-05-01,62.66000000,65.64000000,62.66000000,65.64000000,6909.20936000,1556755199999,442896.13306310,2442,3536.48956000,227049.95014440,XMRUSDT
2019-05-02,65.48000000,66.50000000,63.92000000,65.10000000,7072.43933000,1556841599999,460406.45379750,2205,2897.65147000,188941.36203630,XMRUSDT
2019-05-03,65.10000000,68.58000000,64.59000000,67.46000000,7737.58686000,1556927999999,517808.44440570,2735,3882.40006000,259739.56205370,XMRUSDT
2019-05-04,67.50000000,68.97000000,65.70000000,68.40000000,8906.19039000,1557014399999,596677.77224280,2756,4803.42624000,322487.43231840,XMRUSDT
2019-05-05,68.50000000,68.99000000,65.98000000,66.52000000,7426.58798000,1557100799999,500103.71721000,2107,3166.38242000,213624.37558310,XMRUSDT
2019-05-06,66.71000000,68.29000000,64.67000000,67.50000000,9994.15459000,1557187199999,666584.49231290,2800,3996.14614000,266041.20764910,XMRUSDT
2019-05-07,67.50000000,71.21000000,65.83000000,65.93000000,15408.82311000,1557273599999,1060742.72737350,4930,8793.55431000,605598.21481670,XMRUSDT
2019-05-08,65.93000000,68.29000000,65.12000000,67.93000000,3580.67708000,1557359999999,238837.92605600,1257,2082.03454000,138962.89681030,XMRUSDT
2019-05-09,68.06000000,69.19000000,64.26000000,65.61000000,5488.80394000,1557446399999,367056.16137130,1874,2797.96684000,187897.74028840,XMRUSDT
2019-05-10,65.79000000,69.33000000,64.97000000,68.84000000,4925.69109000,1557532799999,332508.54573830,1732,2812.69301000,190175.91752110,XMRUSDT
2019-05-11,68.87000000,81.72000000,68.87000000,77.73000000,16162.74421000,1557619199999,1202928.70201810,6274,8951.60976000,662768.01005220,XMRUSDT
2019-05-12,77.50000000,81.40000000,71.60000000,75.66000000,15792.30652000,1557705599999,1214177.34452700,5659,6988.29931000,540449.76273840,XMRUSDT
2019-05-13,75.45000000,82.67000000,74.86000000,79.53000000,9969.95875000,1557791999999,790982.14976090,4473,5063.47860000,400738.20341220,XMRUSDT
2019-05-14,79.51000000,84.91000000,72.00000000,83.46000000,10703.24128000,1557878399999,875750.66088640,5889,5615.08250000,460169.22175030,XMRUSDT
2019-05-15,83.46000000,95.03000000,82.37000000,94.00000000,12453.84595000,1557964799999,1115166.88372890,4490,5868.04192000,529258.54578420,XMRUSDT
2019-05-16,94.01000000,97.27000000,84.51000000,87.20000000,19593.50079000,1558051199999,1763578.75442250,7726,7492.04287000,673567.53702720,XMRUSDT
2019-05-17,87.10000000,87.79000000,76.25000000,82.61000000,14493.81658000,1558137599999,1172382.89571030,6105,7859.89326000,636782.52530790,XMRUSDT
2019-05-18,82.61000000,83.00000000,78.95000000,79.75000000,10043.79016000,1558223999999,817276.87187550,3636,4845.67116000,396781.46911270,XMRUSDT
2019-05-19,79.55000000,90.60000000,79.39000000,90.09000000,15529.76599000,1558310399999,1338656.21226810,6160,8964.63392000,771752.51550050,XMRUSDT
2019-05-20,89.72000000,90.30000000,84.00000000,87.19000000,11784.15685000,1558396799999,1025526.27714510,5705,5778.13385000,503952.61075440,XMRUSDT
2019-05-21,87.14000000,92.50000000,87.06000000,88.51000000,16885.20812000,1558483199999,1509649.34727360,6387,8680.38727000,776923.62425920,XMRUSDT
